,Tweet,Result Prediction,text_preprocessed
4399,tadi malam rencananya pengen nemenin dia gereja bareng hari ini TAPI AKU KESIANGAN BANGUN😭😭 gagal wes gagal,Neutral,"['malam', 'rencananya', 'pengin', 'nemenin', 'gereja', 'bareng', 'kesiangan', 'bangun', 'gagal', 'we', 'gagal']"
4400,"@smartfrencare isi kuota lewat tokped gagal terus dua kali, kenapa yah?",Neutral,"['isi', 'kuota', 'tokp', 'gagal', 'kali', 'ya']"
4401,Apa iya gagal lagi? Memang tidak beruntung perkara percintaan. Wkkkk,Neutral,"['iya', 'gagal', 'beruntung', 'perkara', 'percintaan', 'wkkkk']"
4403,"Official Hige Dandism lagunya gapernah gagal, tapi cry baby tetep number wahid https://t.co/lZcF76CPxk",Neutral,"['offici', 'hige', 'dandism', 'lagunya', 'gagal', 'cri', 'babi', 'number', 'wahid']"
4404,"@CNNIndonesia Segini doank emang kemampuanny, ketika gagal, yg disalahkan adalah orang lain",Neutral,"['segini', 'doang', 'kemampuanni', 'gagal', 'disalahkan', 'orang']"
4405,"kalo 2022 gagal masuk ptn impian semoga di tahun 2023 bisa lolos kedinasan, aamiin",Neutral,"['kalo', 'gagal', 'masuk', 'ptn', 'impian', 'semoga', 'lolo', 'kedinasan', 'amin']"
4406,Tim yg semalem mau keluar bakar2 tp gagal karna ngelonin bayikk dan malah ikut ketiduran jugaa 😠😠😠😠 tp gapapa soalnya gemoyyy 😤😤 https://t.co/3hpydk7oGv,Neutral,"['tim', 'semalem', 'bakar', 'gagal', 'ngelonin', 'bayikk', 'ketiduran', 'gapapa', 'gemoyyy']"
4407,"Kita mulai dari 0 ya..
Karna kemarin itu yg gagal hanya usahamu, bukan hidupmu. Dan yg hancur hanya rencanamu, bukan masa depanmu. Inget kan aku sering bilang apa? Kita hanya perlu waktu yg sedikit lebih lama untuk sampai di tempat tujuan. Gapapa, itu bukan sebuah kesalahan.",Positive,"['ya', 'kemarin', 'gagal', 'usahamu', 'hidupmu', 'hancur', 'rencanamu', 'depanmu', 'bilang', 'tujuan', 'gapapa', 'kesalahan']"
4408,@KartunisGandum @UnveiledAura Kemungkinan itu ada Jika mereka yg mentadbir negara - kerana mereka gagal mengawal sumber2 hasil negara n meyakinkan pelabur2 luar untuk masuk.. https://t.co/41Wdu941GF,Neutral,"['mentadbir', 'negara', 'kerana', 'gagal', 'mengaw', 'sumber', 'hasil', 'negara', 'n', 'pelabur', 'masuk']"
4410,"@redvelfess @RVsmtown merasa gagal jdi reveluv😭😭 ini antara irene, yeri, wendy..",Neutral,"['gagal', 'reveluv', 'iren', 'yeri', 'wendi']"
4411,"@convomfs Ditunggu aja, takutnya gagal ke kirim",Neutral,"['ditunggu', 'takutnya', 'gagal', 'kirim']"
4412,"@UnitedMansion Blunder terbesar CR7 tuh balik ke klub Inggris yg merah itu... Andai kalo sukses, SAF dan Klub akan di puja-puja, ketika si pemain gagal, yg dihujat abis-abisan adalah pemainnya. Hebat hebat",Neutral,"['blunder', 'terbesar', 'tuh', 'klub', 'inggri', 'merah', 'andai', 'kalo', 'suks', 'saf', 'klub', 'pujapuja', 'sih', 'pemain', 'gagal', 'dihujat', 'abisabisan', 'pemainnya', 'hebat', 'hebat']"
4413,"Gagal SPM dunia kita x boleh masuk universiti, tapi gagal SPM akhirat kita x boleh masuk syurga. Jika x ke syurga maka ke neraka lah jwbnya.",Neutral,"['gagal', 'spm', 'dunia', 'kali', 'masuk', 'univers', 'gagal', 'spm', 'akhirat', 'kali', 'masuk', 'syurga', 'kali', 'syurga', 'neraka', 'jwbnya']"
4414,Produk gagal itu bernama AHY!! https://t.co/VLdvBWaVd1 #AHYpolitikusGagal,Neutral,"['produk', 'gagal', 'bernama', 'ahi']"
4417,@bucintaimu biasanya ya yg niatnya emng udh jahaat alias gk baik bakal gagal 👎 jdi bimakita pasti menang 😘😘,Neutral,"['ya', 'niatnya', 'jahaat', 'alia', 'gagal', 'bimakita', 'menang']"
4418,@abhenkz3393 dijamin jangar da pasti eta... geus siap2 malah gagal bongkar 🤣🤣,Neutral,"['dijamin', 'jangar', 'dah', 'eta', 'geu', 'gagal', 'bongkar']"
4419,"@schfess kalo enjoy smbil musik sih nder, klo emg bener² fokus mah ga dengerin apa² soalnya gagal fokus nnti mlah nyanyi😭😭",Neutral,"['kalo', 'enjoy', 'musik', 'sih', 'nder', 'kalo', 'foku', 'mah', 'mendengarkan', 'gagal', 'foku', 'nyanyi']"
4420,"Taun 2023 diawali dg maraton The Glory, drama pembullyan ga pernah gagal bikin masuk ke cerita nya",Neutral,"['diawali', 'maraton', 'the', 'glori', 'drama', 'pembullyan', 'gagal', 'bikin', 'masuk', 'cerita', 'nya']"
4421,"@sosmedkeras Gagal nih, padhal gw udah rela bestie gw masuk RS gegara gw lebih milih ngasih makan taehyung yg setengah hari blm makan https://t.co/juzOrn9yOJ",Neutral,"['gagal', 'nih', 'padhal', 'gue', 'rela', 'besti', 'gue', 'masuk', 'rs', 'gegara', 'gue', 'memilih', 'mengasih', 'makan', 'taehyung', 'makan']"
4422,"Ingin hasil kerjanya dilihat oleh masyarakat, bukan berarti harus merusak hasil kerja pejabat sebelumnya yang sudah benar, baik dan bagus. 

Tapi buat terobosan baru yang belum dikerjakan atau yang gagal dikerjakan oleh pejabat sebelumnya.

#PejabatGA ( E.g. : Plt/Petugas Partai)",Positive,"['hasil', 'kerjanya', 'masyarakat', 'merusak', 'hasil', 'kerja', 'pejabat', 'bagu', 'terobosan', 'gagal', 'pejabat', 'eg', 'pltpetuga', 'partai']"
4423,"@MandiriRusman @LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @MUIPusat @aniesbaswedan @suryapaloh51 @NasDem @aniesbaswedan harus mundur secara sukarela karena penbacapresan @NasDem dgn kondisi #BapakPolitikIdentitas

Jika #Anies masuk Kristen tentunya suara #ekstrim kanan akan lepas dan semakin membuat suara partai gagal spesialis efek ekor jas semakin terpuruk mendekati titik nadir 0% https://t.co/qYDov4CFXb",Neutral,"['simpati', 'abah', 'mbroo', 'endah', 'new', 'jamur', 'inc', 'kominfo', 'oikoumen', 'mundur', 'sukarela', 'penbacapresan', 'kondisi', 'masuk', 'kristen', 'suara', 'kanan', 'lepa', 'suara', 'partai', 'gagal', 'spesiali', 'efek', 'ekor', 'ja', 'terpuruk', 'mendekati', 'titik', 'nadir']"
4424,» Kegagalan adalah keberhasilan yang tertunda. Maka besok gagal lagi aja ya ┒(ˇ_ˇ)┎,Neutral,"['kegagalan', 'keberhasilan', 'tertunda', 'besok', 'gagal', 'ya']"
4425,ini gak gagal gasi guys.. maksud kakak changmin tuh 22 nya naik berubah jadi 23 https://t.co/VIID4EyLd6,Neutral,"['gagal', 'gasi', 'guy', 'maksud', 'kakak', 'changmin', 'tuh', 'nya', 'berubah']"
4429,"@Askrlfess wahh. berasa war tiap hari sih wkwkwk soalnya sama2 keras👍🏻
prnh bbrp kali sm anak pertama, gagal terus. akhirnya sm bungsu skrg. rasanya beda bgtt sm anak bungsu lebih sering dimanjain&amp; manja, plus ngalah trs wkwkwwk",Neutral,"['berasa', 'war', 'sih', 'wkwkwk', 'kera', 'kali', 'anak', 'gagal', 'bungsu', 'beda', 'banget', 'anak', 'bungsu', 'dimanjainamp', 'manja', 'plu', 'mengalah', 'wkwkwwk']"
4431,"pernah ga sii kalian merasa jadi orang yang paling gagal sedunia, merasa ga dihargai, merasa dah ga tau apa lagi yang harus dilakuin. pinginnya cyman nangis😭",Neutral,"['sih', 'orang', 'gagal', 'sedunia', 'dihargai', 'deh', 'tau', 'dilakuin', 'pinginnya', 'cyman', 'menangi']"
4432,kyknya udh terhitung gagal,Neutral,"['kayaknya', 'terhitung', 'gagal']"
4433,Himbauan baliho ini telah GAGAL . Gegap gempita semua warga menyemarakan tahun baru 2023 dgn petasan dan terompet. Tak terkuali umat islam juga. https://t.co/Vdmh3KNUl3,Neutral,"['himbauan', 'baliho', 'gagal', 'gegap', 'gempita', 'warga', 'menyemarakan', 'petasan', 'terompet', 'terkuali', 'umat', 'islam']"
4434,"SOCCER NEWS : terancam gagal meraih gelar musim ini ,Pep guardiola segera mengikuti ujian persamaan agar dpt meraih gelar D3",Positive,"['soccer', 'news', 'terancam', 'gagal', 'meraih', 'gelar', 'musim', 'pep', 'guardiola', 'mengikuti', 'ujian', 'persamaan', 'meraih', 'gelar']"
4436,"Kalau yang ini gagal..
Yasudah..
Coba lagi..
Sampai dapat..",Neutral,"['gagal', 'yasudah', 'coba']"
4437,Merasa gagal jadi rumah,Neutral,"['gagal', 'rumah']"
4438,"@Farrah_Aini23 @kdrama_menfess setuju bangettt, nggak pernah gagal 👏👏",Neutral,"['aini', 'menfess', 'setuju', 'banget', 'gagal']"
4439,gagal olahraga huft https://t.co/7FLH1BDeCp,Neutral,"['gagal', 'olahraga', 'huft']"
4440,"Gagal itu bukanlah masalah,  Yang tidak boleh itu mengalami kegagalan secara berulang pada hal yang sama",Neutral,"['gagal', 'mengalami', 'kegagalan', 'berulang']"
4441,@flameshiine Bgtttt...coz dia jqdi trainee di YGE juga bangkotan 8tahunan sayang gagal bersaing ma member TREASURE...,Neutral,"['bgttttcoz', 'jqdi', 'traine', 'yge', 'bangkotan', 'tahunan', 'sayang', 'gagal', 'bersa', 'member', 'treasur']"
4442,"@Twitviana Halo, Kak Selviana. Kakak bisa registrasi kartunya melalui SMS 4444 atau dial *444# ya. Jika masih berkendala bisa DM nomor HP dan capture keterangan gagal agar dapat Susan bantu cek lebih lanjut :) -Susan",Neutral,"['halo', 'kak', 'selviana', 'kakak', 'registrasi', 'kartunya', 'sm', 'dial', 'ya', 'berkendala', 'dm', 'nomor', 'hp', 'captur', 'keterangan', 'gagal', 'susan', 'bantu', 'cek', 'susan']"
4443,"""aku tidak khawatir akan jadi apa aku dimasa depan nanti, apa aku akan berhasil atau gagal. tapi yang pasti apa yang aku lakukan sekarang akan membentukku di masa depan nanti"" (naruto)",Neutral,"['khawatir', 'dimasa', 'berhasil', 'gagal', 'lakukan', 'membentukku', 'naruto']"
4444,"Harus berani gagal dulu kalo mau sukses. Kalo gak berani gagal dulu, gimana mau sukses?",Neutral,"['berani', 'gagal', 'kalo', 'suks', 'kalo', 'berani', 'gagal', 'suks']"
4445,"@dennyindrayana Katanya NEGARA BAIK2 SAJA PERTUMBUHAN EKONOMI MEROKET 7% TEMBUS, KUG MENGELUARKAN PERPU ??? ternyata kebohongan akan ditutupi kebohongan lain, REZIM GAGAL dipoles apa pun tetep GAGAL",Neutral,"['negara', 'pertumbuhan', 'ekonomi', 'meroket', 'tembu', 'kug', 'mengeluarkan', 'perpu', 'kebohongan', 'ditutupi', 'kebohongan', 'rezim', 'gagal', 'dipol', 'gagal']"
4446,Timnas Indonesia Tetap Perlu Waspada di Laga Terakhir Grup A karena Masih Punya Peluang Gagal Lolos ke Semifinal,Neutral,"['timna', 'indonesia', 'waspada', 'laga', 'grup', 'a', 'peluang', 'gagal', 'lolo', 'semifin']"
4447,@tante_ern4 gagal apanya...,Neutral,"['ern', 'gagal', 'apanya']"
4448,"Ngerasa jd orang paling gagal sedunia tiap liat orang pamer pencapaian, bisa beli ini itu, bangun ini itu. Kok orang-orang bisa adaaaaa aja gitu duitnya ya? Ya Allah, tahun baru udah diwarnain ovt aja nih 😭",Positive,"['orang', 'gagal', 'sedunia', 'lihat', 'orang', 'pamer', 'pencapaian', 'beli', 'bangun', 'orangorang', 'adaaaaa', 'duitnya', 'ya', 'ya', 'allah', 'diwarnain', 'ovt', 'nih']"
4450,"Belajarlah pada orang berhasil, agar kita tahu jalan yang benar. Juga pada orang gagal, biar kita tahu jalan yang salah.",Neutral,"['belajarlah', 'orang', 'berhasil', 'jalan', 'orang', 'gagal', 'biar', 'jalan', 'salah']"
4451,keknya resolusi 2023 ngurangin makan mi instan bakalan gagal dah https://t.co/04AfWbi6FV,Neutral,"['kayaknya', 'resolusi', 'ngurangin', 'makan', 'mi', 'instan', 'gagal', 'deh']"
4452,@literarybase Kalo 3x gagal pickup resinya exp nder,Neutral,"['kalo', 'kali', 'gagal', 'pickup', 'resinya', 'exp', 'nder']"
4453,@bachrum_achmadi Nambah anggaran buat nyebokin gubernur gagal,Neutral,"['achmadi', 'menambah', 'anggaran', 'nyebokin', 'gubernur', 'gagal']"
4454,"@canthingku @abu_waras Pantesan...
Ternyata ada proyek gagal tak berfungsi 1507 titik!?😛
Beda dengan Anies dipuji baik👍 https://t.co/xlImk1Q97F",Neutral,"['wara', 'pantesan', 'proyek', 'gagal', 'berfungsi', 'titik', 'beda', 'ani', 'dipuji']"
4455,@Askrlfess udah ex kok masih dipikirin? km gagal move on?,Neutral,"['ex', 'dipikirkan', 'gagal', 'move', 'on']"
4456,"@Askrlfess Setelah satu dan lain hal, aku jadi sadar, niatnya adalah, dia gamau tampak jelek, tampak gagal, dan tampak kalah.

Kamu begini juga kah nder? :'v

Toh kalo pun dia dulunya selingkuh, ngapain masih diurusin? Awokawokawok 🫣",Neutral,"['sadar', 'niatnya', 'jelek', 'gagal', 'kalah', 'kah', 'nder', 'v', 'kalo', 'dulunya', 'selingkuh', 'mengapai', 'diurusi', 'awokawokawok']"
4458,"Gagal dalam kemuliaan adalah lebih baik,daripada menang dalam kehinaan dankecurangan",Neutral,"['gagal', 'kemuliaan', 'baikdaripada', 'menang', 'kehinaan', 'dankecurangan']"
4459,"@bisnizline @CNNIndonesia @Dennysiregar7 percuma, si @Dennysiregar7 lagi gencar promosi pilem gagal totalnya",Neutral,"['sih', 'gencar', 'promosi', 'pilem', 'gagal', 'totalnya']"
4460,"apaan tidak ada gangguan (?) itu yg ngeluh udah banyak 🙄
4x beli paket, gagal semua. kenapa niii https://t.co/oTNgTcPM03",Neutral,"['gangguan', 'ngeluh', 'kali', 'beli', 'paket', 'gagal', 'niii']"
4461,"Gue kalo difoto dari bawah bentukannya pasti gagal, ini apo difoto dari bawah tetep indah cantik banget😭🫰 https://t.co/jXvmxSH7aX",Positive,"['gue', 'kalo', 'difoto', 'bentukannya', 'gagal', 'difoto', 'indah', 'cantik', 'banget']"
4462,"@keuangannews_id Kudeta 48 dan 65 gagal, maka cari cara baru.",Neutral,"['id', 'kudeta', 'gagal', 'cari']"
4463,"@PantauManCity @satsatriorio Bisa jdi city gagal juara ucl itu krn faktor liga yg menguras tenaga, levelnya terlalu tinggi, gila kali standard juara minim 90 poin.",Neutral,"['citi', 'gagal', 'juara', 'ucl', 'faktor', 'liga', 'mengura', 'tenaga', 'levelnya', 'gila', 'kali', 'standard', 'juara', 'minim', 'poin']"
4464,"The first day in 2023, hujan nya awet jadi gagal running deh.",Neutral,"['the', 'first', 'day', 'hujan', 'nya', 'awet', 'gagal', 'run', 'deh']"
4465,@tanyakanrl resolusi nikah ku di 2023 gagal karena udah kandas di akhir tahun,Neutral,"['resolusi', 'nikah', 'ku', 'gagal', 'kanda']"
4467,"@tanyakanrl Gagal nonton iKON💔 Padahal udah beli tiket konser, tiket kereta pp sby-jkt, beli tas, dll. Gagal karena gak dapet izin ortu. Asli itu nangis banget 😭💔",Neutral,"['gagal', 'menonton', 'ikon', 'beli', 'tiket', 'konser', 'tiket', 'kereta', 'pp', 'sbyjkt', 'beli', 'ta', 'dll', 'gagal', 'izin', 'orang', 'tua', 'asli', 'menangi', 'banget']"
4468,mereka yang tidak bisa menghargai diri sendiri akan gagal,Neutral,"['menghargai', 'gagal']"
4470,Sukses adalah kemampuan untuk pergi dari suatu kegagalan tanpa kehilangan semangat. Gagal / Sukses #motivasi #semarang,Neutral,"['suks', 'kemampuan', 'pergi', 'kegagalan', 'kehilangan', 'semangat', 'gagal', 'suks']"
4471,Efek vaksin gagal bkn ya? https://t.co/QRtSMOgkmo,Positive,"['efek', 'vaksin', 'gagal', 'ya']"
4472,"Manchester City Gagal Raih Kemenangan di Etihad Stadium

https://t.co/JXhQsnDT68",Neutral,"['manchest', 'citi', 'gagal', 'raih', 'kemenangan', 'etihad', 'stadium']"
4473,"“ Kalau kau ingin managis karena gagal ,beralatihlah
lebih keras lagi, sehingga kau pantas menangis
ketika kau gagal ,”
(megumi takani – samurai x)",Neutral,"['kau', 'managi', 'gagal', 'beralatihlah', 'kera', 'kau', 'menangi', 'kau', 'gagal', 'megumi', 'takani', 'samurai', 'kali']"
4474,"@geloraco Kader nya -  "" Duh gagal renov, udah terlanjur sekampung tau """,Neutral,"['kader', 'nya', 'duh', 'gagal', 'renov', 'terlanjur', 'sekampung', 'tau']"
4476,@Askrlfess dah jadi ex ngapa masih kepikiran dah nder? apa kamu gagal move on?,Neutral,"['deh', 'ex', 'ngapa', 'kepikiran', 'deh', 'nder', 'gagal', 'move', 'on']"
4477,"@tanyakanrl Keguguran, sampe takut hamil dan gagal lagi 😭",Neutral,"['keguguran', 'takut', 'hamil', 'gagal']"
4478,Aaaaargh gagal buat bisa bobo ganteng leha2 sampe jam 10 siang :(( https://t.co/kns3CzAcRW,Neutral,"['aaaaargh', 'gagal', 'bobo', 'ganteng', 'leha', 'jam', 'siang']"
4480,3 hal yang bisa membuat mu gagal mencapai resolusi tahun 2023 mu:,Neutral,"['mu', 'gagal', 'mencapai', 'resolusi', 'mu']"
4481,"Jangan deh, biar jadi rahasia, nanti triknya gagal lagi 😇",Neutral,"['deh', 'biar', 'rahasia', 'triknya', 'gagal']"
4483,"Hayooo siapa yang entot nya lancar? Atau ada yang gatot ""gagal entot""?",Neutral,"['hayo', 'entot', 'nya', 'lancar', 'gatot', 'gagal', 'entot']"
4486,Kalo taun ini gagal gatau lagi mau ngapain harus gimana takut banget😭,Neutral,"['kalo', 'gagal', 'tau', 'mengapai', 'takut', 'banget']"
4487,@gasukamecin Aaaaa love you too kakkkk walau kmren gagal ketemu💗💗💗,Neutral,"['aaaaa', 'love', 'you', 'too', 'kak', 'kemarin', 'gagal', 'ketemu']"
4488,Xavi Hernandez menilai Barcelona gagal menang atas Espanyol karena tak tajam di depan gawang. El Barca gagal memenangi Derby Catalan meski mendominasi laga. https://t.co/bgAycKQO85,Neutral,"['xavi', 'hernandez', 'menilai', 'barcelona', 'gagal', 'menang', 'espanyol', 'tajam', 'gawang', 'el', 'barca', 'gagal', 'memenangi', 'derbi', 'catalan', 'mendominasi', 'laga']"
4489,"1/365: Akan sentiasa ada yang pertama dalam sesuatu hal, termasuk gagal. Pertama 2023, terus berjalan.

https://t.co/TD2IGWijO0",Neutral,"['sentiasa', 'gagal', 'berjalan']"
4490,"@tanyakanrl Gagal ketemu Sehun, padahal aku udh satu gedung satu ruangan...  😭",Neutral,"['gagal', 'ketemu', 'sehun', 'gedung', 'ruangan']"
4491,"Hari Minggu di tahun yg baru, Jangan galau melulu, tinggalkan orang yg tak pasti ditunggu, jika gagal jgn menggerutu, wujudkan resolusimu dgn semangat baru, Mari membuka lembaran baru, harapan baru dan menutup lembaran dimasa lalu
.
.
#Infopondokgede",Neutral,"['minggu', 'galau', 'melulu', 'tinggalkan', 'orang', 'ditunggu', 'gagal', 'menggerutu', 'wujudkan', 'resolusimu', 'semangat', 'mari', 'membuka', 'lembaran', 'harapan', 'menutup', 'lembaran', 'dimasa']"
4492,"@tanyakanrl pdkt sama anak pertama aja gagal mulu,
alot,segala godaan pujian rayuan gak ada yg mempan di dia",Neutral,"['pdkt', 'anak', 'gagal', 'mulu', 'alotsegala', 'godaan', 'pujian', 'rayuan', 'mempan']"
4493,"🇷🇺🇺🇦 Roket ""Buk"" Nazi yang gagal setelah uji coba di wilayah Kherson. https://t.co/IfCwycwtux",Positive,"['roket', 'buk', 'nazi', 'gagal', 'uji', 'coba', 'wilayah', 'kherson']"
4494,"@lovingjungsu @BPlanetfess kenapa namanya harus yedam sih, aku kan jadi gagal mupon 😔😔 btw, thankies jawabannya 😔",Neutral,"['namanya', 'yedam', 'sih', 'gagal', 'mupon', 'btw', 'thanki', 'jawabannya']"
4495,Xavi Hernandez menilai Barcelona gagal menang atas Espanyol karena tak tajam di depan gawang. El Barca gagal memenangi Derby Catalan meski mendominasi laga. https://t.co/jiRQiCdxd5,Neutral,"['xavi', 'hernandez', 'menilai', 'barcelona', 'gagal', 'menang', 'espanyol', 'tajam', 'gawang', 'el', 'barca', 'gagal', 'memenangi', 'derbi', 'catalan', 'mendominasi', 'laga']"
4496,Gagal mempertahankan level platinum toped di akhir tahun. Alhamdulillah dengan level gold semoga bisa lebih hemat belanja nya.,Positive,"['gagal', 'mempertahankan', 'level', 'platinum', 'tope', 'alhamdulillah', 'level', 'gold', 'semoga', 'hemat', 'belanja', 'nya']"
4497,"@_nawawan Kesel bgtt,gagal bangun sianggg😑",Neutral,"['nawawan', 'kesel', 'bgttgagal', 'bangun', 'sianggg']"
4498,"Si Amoy Gagal Merayakan Pergantian Tahun di Bali

Gilimanuk ( 31/12 ) dalam pemeriksaan gabungan menjelang tahun baru, Pejabat Karantina dan instansi terkait di Pelabuhan Gilimanuk mendapati mobil penumpang yang membawa empat ekor Anjing. https://t.co/pvTZtfxeJY",Neutral,"['sih', 'amoy', 'gagal', 'merayakan', 'pergantian', 'bali', 'gilimanuk', 'pemeriksaan', 'gabungan', 'menjelang', 'pejabat', 'karantina', 'instansi', 'terkait', 'pelabuhan', 'gilimanuk', 'mendapati', 'mobil', 'penumpang', 'membawa', 'ekor', 'anj']"
4499,"ampe planning ke 2 &amp; 3 gagal jg, w udh gamau ngandelin/percaya orang lain",Neutral,"['plan', 'amp', 'gagal', 'gue', 'ngandelinpercaya', 'orang']"
4500,"@tanyakanrl Sedihnya, gak lolos ppg prajab gel 1 (pas buka pengumuman keadaan lagi sakit), rumah kebanjiran bulan oktober, gagal nonton konser jb karena dicancel padahal udah dapet tiketnya war sendiri.

Senengnya bisa staycation sama bestie pindah2 hotel 3x serunya dapet, rempongnya dapet.",Neutral,"['sedihnya', 'lolo', 'ppg', 'prajab', 'gel', 'pa', 'buka', 'pengumuman', 'sakit', 'rumah', 'kebanjiran', 'oktob', 'gagal', 'menonton', 'konser', 'jb', 'dicancel', 'tiketnya', 'war', 'senengnya', 'staycat', 'besti', 'pindah', 'hotel', 'kali', 'serunya', 'rempongnya']"
4501,Seseorang yang gagal menolong temannya tidak pantas menjadi hokage..” (Uzumaki Naruto),Neutral,"['gagal', 'menolong', 'temannya', 'hokag', 'uzumaki', 'naruto']"
4502,masakan mama emg gk pernah gagal 😭👍🏻,Neutral,"['masakan', 'mama', 'gagal']"
4503,"[Gagal Nikah Diajakin Podcast Edisi Menelan Ludah Sendiri]

https://t.co/XbwAApWRYw https://t.co/ujVtc34t6G",Neutral,"['gagal', 'nikah', 'diajakin', 'podcast', 'edisi', 'menelan', 'ludah']"
4504,"gagal lagi jogging, hujannnn",Neutral,"['gagal', 'jog', 'hujannnn']"
4505,Tidak semestinya orang yang berjaya terus berjaya dan orang yang gagal terus gagal,Neutral,"['semestinya', 'orang', 'berjaya', 'berjaya', 'orang', 'gagal', 'gagal']"
4506,"@hanmula Forces speciales dok.
Penyelamatan jurnalis namun gagal akhirnya harus jalan ke markas yang jauh. Berhasil ga? Gatau 🥶
Pengambilan gambarnya bagus, jalan ceritanya bikin napas naik turun 🫣

https://t.co/nL2Ijx1JMY",Neutral,"['forc', 'special', 'dok', 'penyelamatan', 'jurnali', 'gagal', 'jalan', 'marka', 'berhasil', 'tau', 'pengambilan', 'gambarnya', 'bagu', 'jalan', 'ceritanya', 'bikin', 'napa', 'turun']"
