,tweet,text_clean,clean2,text_preprocessed,sentiment,alt
224,"Sementara Ganjar dan Anies di Jawa Barat masing-masing mendapatkan 15,0% dan 26,3%. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","sementara ganjar dan anies di jawa barat masing - masing mendapatkan , % dan , % . prabowo subianto","sementara ganjar dan anies di jawa barat masing - masing mendapatkan  ,  %  dan  ,  %  .    prabowo subianto","['sementara', 'ganjar', 'dan', 'anies', 'di', 'jawa', 'barat', 'masing', '-', 'masing', 'mendapatkan', ',', '%', 'dan', ',', '%', '.', 'prabowo', 'subianto']",Neutral,Neutral
225,"@ekokuntadhi1 Sama pak, hasil survey ku
 Ganjar Pranowo......90%
Prabowo 9%
Anies Baswedan  1%","sama pak , hasil survey ku ganjar pranowo . . . . . . % prabowo % anies baswedan %","sama pak ,  hasil survey ku  ganjar pranowo .  .  .  .  .  .  %  prabowo  %  anies baswedan   %","['sama', 'pak', ',', 'hasil', 'survey', 'ku', 'ganjar', 'pranowo', '.', '.', '.', '.', '.', '.', '%', 'prabowo', '%', 'anies', 'baswedan', '%']",Neutral,Neutral
226,"@dody_13 @muchlis_ar @blontankpoer Kalau bukan ...ngapain dilakukan survei ?. Sebelum survei udah terpasang baliho para ""capres"", lha kok menjelang pendaftaran nongol survei yg menggaungkan ganjar, prabowo dan anies. 
Puan yg digadang² PDIP, ini https://t.co/KGzGHuMNIH  dan ini https://t.co/lfeIgYVYJD hilang."," ar kalau bukan . . . mengapai dilakukan survei ? . sebelum survei sudah terpasang baliho para "" capres "" , lah kok menjelang pendaftaran nongol survei yang menggaungkan ganjar , prabowo dan anies . puan yang digadang pdip , ini dan ini hilang .","_   _ ar  kalau bukan  .  .  . ngapain dilakukan survei  ?  .  sebelum survei udah terpasang baliho para  "" capres ""  ,  lha kok menjelang pendaftaran nongol survei yg menggaungkan ganjar ,  prabowo dan anies .   puan yg digadang pdip ,  ini   dan ini  hilang .","['ar', 'kalau', 'bukan', '.', '.', '.', 'mengapai', 'dilakukan', 'survei', '?', '.', 'sebelum', 'survei', 'sudah', 'terpasang', 'baliho', 'para', '``', 'capres', '``', ',', 'lah', 'kok', 'menjelang', 'pendaftaran', 'nongol', 'survei', 'yang', 'menggaungkan', 'ganjar', ',', 'prabowo', 'dan', 'anies', '.', 'puan', 'yang', 'digadang', 'pdip', ',', 'ini', 'dan', 'ini', 'hilang', '.']",Negative,Neutral
227,"@KakekHalal @prabowo Ya udahlah bergabunglah prabowo ganjar, justru ini memudahkan Anies menjadi RI1","ya sudahlah bergabunglah prabowo ganjar , justru ini memudahkan anies menjadi ri","ya udahlah bergabunglah prabowo ganjar ,  justru ini memudahkan anies menjadi ri","['ya', 'sudahlah', 'bergabunglah', 'prabowo', 'ganjar', ',', 'justru', 'ini', 'memudahkan', 'anies', 'menjadi', 'ri']",Neutral,Neutral
228,"Anies Baswedan Belum Mampu Samai Ganjar, Prabowo Masih yang Teratas Versi Survei Populi Center
 
https://t.co/ogxrHOSv4d lewat @tribunkaltim 

#Survei #GanjarPranowo #AniesBaswedan #PrabowoSubionto #PopuliCenter #Elektabilitas","anies baswedan belum mampu samai ganjar , prabowo masih yang teratas versi survei populi center lewat","anies baswedan belum mampu samai ganjar ,  prabowo masih yang teratas versi survei populi center    lewat","['anies', 'baswedan', 'belum', 'mampu', 'samai', 'ganjar', ',', 'prabowo', 'masih', 'yang', 'teratas', 'versi', 'survei', 'populi', 'center', 'lewat']",Neutral,Neutral
229,"Ganjar Pranowo di posisi dua dengan angka 31,9 persen, dan Anies Baswedan di angka 20,8 persen.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","ganjar pranowo di posisi dua dengan angka , persen , dan anies baswedan di angka , persen . prabowo subianto","ganjar pranowo di posisi dua dengan angka  ,  persen ,  dan anies baswedan di angka  ,  persen .    prabowo subianto","['ganjar', 'pranowo', 'di', 'posisi', 'dua', 'dengan', 'angka', ',', 'persen', ',', 'dan', 'anies', 'baswedan', 'di', 'angka', ',', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
230,"@KakekHalal @prabowo Kasian jg pendukung ganjar, gak yakin bisa menang vs Anies ngarep banget dpt dukungan prabowo.... Logika kebalik hrsnya ganjar jadi wakil prabowo, lha wong surveynya lbh unggul. Bisa jd ganjar diganti puan jd wakil prabowo... Siapa tahu kan ganjar miskin presatasi","kasihan juga pendukung ganjar , enggak yakin bisa menang vs anies mengharap banget dapat dukungan prabowo . . . . logika kebalik harusnya ganjar jadi wakil prabowo , lah wong surveynya lebih unggul . bisa jadi ganjar diganti puan jadi wakil prabowo . . . siapa tahu kan ganjar miskin presatasi","kasian jg pendukung ganjar ,  gak yakin bisa menang vs anies ngarep banget dpt dukungan prabowo .  .  .  .  logika kebalik hrsnya ganjar jadi wakil prabowo ,  lha wong surveynya lbh unggul .  bisa jd ganjar diganti puan jd wakil prabowo .  .  .  siapa tahu kan ganjar miskin presatasi","['kasihan', 'juga', 'pendukung', 'ganjar', ',', 'enggak', 'yakin', 'bisa', 'menang', 'vs', 'anies', 'mengharap', 'banget', 'dapat', 'dukungan', 'prabowo', '.', '.', '.', '.', 'logika', 'kebalik', 'harusnya', 'ganjar', 'jadi', 'wakil', 'prabowo', ',', 'lah', 'wong', 'surveynya', 'lebih', 'unggul', '.', 'bisa', 'jadi', 'ganjar', 'diganti', 'puan', 'jadi', 'wakil', 'prabowo', '.', '.', '.', 'siapa', 'tahu', 'kan', 'ganjar', 'miskin', 'presatasi']",Neutral,Neutral
231,"@Heraloebss Ridwan Kamilnya mana?

Jokowi belum memutuskan capres jagoannya.

Kenapa belum memutuskan? Karena yang dijagokan oleh Jokowi belum dibacapreskan.

Berarti bukan GAP. GAP = Ganjar Anies Prabowo.",ridwan kamilnya mana ? jokowi belum memutuskan capres jagoannya . kenapa belum memutuskan ? karena yang dijagokan oleh jokowi belum dibacapreskan . berarti bukan gap . gap = ganjar anies prabowo .,ridwan kamilnya mana ?   jokowi belum memutuskan capres jagoannya .   kenapa belum memutuskan ?  karena yang dijagokan oleh jokowi belum dibacapreskan .   berarti bukan gap .  gap  =  ganjar anies prabowo .,"['ridwan', 'kamilnya', 'mana', '?', 'jokowi', 'belum', 'memutuskan', 'capres', 'jagoannya', '.', 'kenapa', 'belum', 'memutuskan', '?', 'karena', 'yang', 'dijagokan', 'oleh', 'jokowi', 'belum', 'dibacapreskan', '.', 'berarti', 'bukan', 'gap', '.', 'gap', '=', 'ganjar', 'anies', 'prabowo', '.']",Negative,Neutral
232,"Yakni Anies Baswedan, Ganjar Pranowo dan Prabowo Subianto.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","yakni anies baswedan , ganjar pranowo dan prabowo subianto . prabowo subianto","yakni anies baswedan ,  ganjar pranowo dan prabowo subianto .    prabowo subianto","['yakni', 'anies', 'baswedan', ',', 'ganjar', 'pranowo', 'dan', 'prabowo', 'subianto', '.', 'prabowo', 'subianto']",Neutral,Neutral
233,"Di Jawa Timur, Ganjar dengan perolehan 35.3 persen, diikuti oleh Prabowo dengan perolehan 20.2 persen, dan Anies dengan perolehan 8.2 persen.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","di jawa timur , ganjar dengan perolehan . persen , diikuti oleh prabowo dengan perolehan . persen , dan anies dengan perolehan . persen . prabowo subianto","di jawa timur ,  ganjar dengan perolehan  .  persen ,  diikuti oleh prabowo dengan perolehan  .  persen ,  dan anies dengan perolehan  .  persen .    prabowo subianto","['di', 'jawa', 'timur', ',', 'ganjar', 'dengan', 'perolehan', '.', 'persen', ',', 'diikuti', 'oleh', 'prabowo', 'dengan', 'perolehan', '.', 'persen', ',', 'dan', 'anies', 'dengan', 'perolehan', '.', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
234,"Diikuti oleh Anies dengan perolehan 32.6 persen, dan Ganjar dengan perolehan 16.2 persen.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","diikuti oleh anies dengan perolehan . persen , dan ganjar dengan perolehan . persen . prabowo subianto","diikuti oleh anies dengan perolehan  .  persen ,  dan ganjar dengan perolehan  .  persen .    prabowo subianto","['diikuti', 'oleh', 'anies', 'dengan', 'perolehan', '.', 'persen', ',', 'dan', 'ganjar', 'dengan', 'perolehan', '.', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
235,"Untuk di Jawa Barat, Prabowo unggul dengan perolehan 29 persen, diikuti Anies dengan perolehan 26.3 persen, dan Ganjar dengan 15 persen .
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","untuk di jawa barat , prabowo unggul dengan perolehan persen , diikuti anies dengan perolehan . persen , dan ganjar dengan persen . prabowo subianto","untuk di jawa barat ,  prabowo unggul dengan perolehan  persen ,  diikuti anies dengan perolehan  .  persen ,  dan ganjar dengan  persen  .    prabowo subianto","['untuk', 'di', 'jawa', 'barat', ',', 'prabowo', 'unggul', 'dengan', 'perolehan', 'persen', ',', 'diikuti', 'anies', 'dengan', 'perolehan', '.', 'persen', ',', 'dan', 'ganjar', 'dengan', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
236,"Prabowo Subianto unggul dengan perolehan 48,2 persen diikuti Anies Baswedan dengan 17,5 persen dan Ganjar Pranowo dengan perolehan 4,3 persen.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo subianto unggul dengan perolehan , persen diikuti anies baswedan dengan , persen dan ganjar pranowo dengan perolehan , persen . prabowo subianto","prabowo subianto unggul dengan perolehan  ,  persen diikuti anies baswedan dengan  ,  persen dan ganjar pranowo dengan perolehan  ,  persen .    prabowo subianto","['prabowo', 'subianto', 'unggul', 'dengan', 'perolehan', ',', 'persen', 'diikuti', 'anies', 'baswedan', 'dengan', ',', 'persen', 'dan', 'ganjar', 'pranowo', 'dengan', 'perolehan', ',', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
237,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga.  #aniesbaswedan 😄😁😁 https://t.co/Mf7oTzIfja","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga . grinningfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes ","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .    ","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.', 'grinningfacewithsmilingeyes', 'beamingfacewithsmilingeyes', 'beamingfacewithsmilingeyes']",Neutral,Neutral
238,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga.  #aniesbaswedan https://t.co/j5EocdS0c2","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga .","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.']",Neutral,Neutral
239,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga.  #aniesbaswedan #kalteng https://t.co/6r0wJ6Qjji","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga .","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.']",Neutral,Neutral
240,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga.  #aniesbaswedan #kalteng #kalimantantengah #palangkaraya #sampit

😃😀 https://t.co/iA3NfVgktE","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga . grinningfacewithbigeyes grinningface ","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .         ","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.', 'grinningfacewithbigeyes', 'grinningface']",Neutral,Neutral
241,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga.

#aniesbaswedan #kalteng #kalimantantengah #palangkaraya #sampit https://t.co/HBl6VknK2S","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga .","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.']",Neutral,Neutral
242,"“Kemudian, ada yang ke Ganjar 7,3 persen dan ke Pak Anies di angka 10,2 persen,"" tuturnya
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","kemudian , ada yang ke ganjar , persen dan ke pak anies di angka , persen , "" tuturnya prabowo subianto","kemudian ,  ada yang ke ganjar  ,  persen dan ke pak anies di angka  ,  persen ,  ""  tuturnya   prabowo subianto","['kemudian', ',', 'ada', 'yang', 'ke', 'ganjar', ',', 'persen', 'dan', 'ke', 'pak', 'anies', 'di', 'angka', ',', 'persen', ',', '``', 'tuturnya', 'prabowo', 'subianto']",Neutral,Neutral
243,"""14,3 persen dukung Pak Ganjar dan 17,5 persen dukung Pak Anies Baswedan."" kata Ardian dalam konferensi pers, Senin, 29 Mei 2023.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" , persen dukung pak ganjar dan , persen dukung pak anies baswedan . "" kata ardian dalam konferensi pers , senin , mei . prabowo subianto","""  ,  persen dukung pak ganjar dan  ,  persen dukung pak anies baswedan .  ""  kata ardian dalam konferensi pers ,  senin ,   mei  .    prabowo subianto","['``', ',', 'persen', 'dukung', 'pak', 'ganjar', 'dan', ',', 'persen', 'dukung', 'pak', 'anies', 'baswedan', '.', '``', 'kata', 'ardian', 'dalam', 'konferensi', 'pers', ',', 'senin', ',', 'mei', '.', 'prabowo', 'subianto']",Neutral,Neutral
244,"Elektabilitas Prabowo 33,9%; Ganjar 31,9%; dan Anies 20,8%.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","elektabilitas prabowo , % ; ganjar , % ; dan anies , % . prabowo subianto","elektabilitas prabowo  ,  %  ;  ganjar  ,  %  ;  dan anies  ,  %  .    prabowo subianto","['elektabilitas', 'prabowo', ',', '%', ';', 'ganjar', ',', '%', ';', 'dan', 'anies', ',', '%', '.', 'prabowo', 'subianto']",Neutral,Neutral
245,"Prabowo: 35,8%
Ganjar: 34,4%
Anies: 21,5%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo : , % ganjar : , % anies : , % prabowo subianto","prabowo :   ,  %  ganjar :   ,  %  anies :   ,  %    prabowo subianto","['prabowo', ':', ',', '%', 'ganjar', ':', ',', '%', 'anies', ':', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
246,"Survei Populi Center: Prabowo 35,8%, Ganjar 34,4%, Anies 21,5%
https://t.co/0kEnnPwFai
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","survei populi center : prabowo , % , ganjar , % , anies , % prabowo subianto","survei populi center :  prabowo  ,  %  ,  ganjar  ,  %  ,  anies  ,  %     prabowo subianto","['survei', 'populi', 'center', ':', 'prabowo', ',', '%', ',', 'ganjar', ',', '%', ',', 'anies', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
247,"""Prabowo dukungannya cenderung meningkat, Ganjar relatif stagnan dan Anies Baswedan terlihat ada pola penurunan, hingga simulasi head to head dua calon,"" imbuh Burhanuddin. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" prabowo dukungannya cenderung meningkat , ganjar relatif stagnan dan anies baswedan terlihat ada pola penurunan , hingga simulasi head tapi head dua calon , "" imbuh burhanuddin . prabowo subianto",""" prabowo dukungannya cenderung meningkat ,  ganjar relatif stagnan dan anies baswedan terlihat ada pola penurunan ,  hingga simulasi head to head dua calon ,  ""  imbuh burhanuddin .    prabowo subianto","['``', 'prabowo', 'dukungannya', 'cenderung', 'meningkat', ',', 'ganjar', 'relatif', 'stagnan', 'dan', 'anies', 'baswedan', 'terlihat', 'ada', 'pola', 'penurunan', ',', 'hingga', 'simulasi', 'head', 'tapi', 'head', 'dua', 'calon', ',', '``', 'imbuh', 'burhanuddin', '.', 'prabowo', 'subianto']",Neutral,Neutral
248,"Berdasarkan data temuannya itu, Burhanuddin menyimpulkan tren menunjukkan dukungan terhadap Prabowo terlihat terus meningkat. Dukungan kepada Ganjar stagnan, sedangkan Anies terlihat menurun. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","berdasarkan data temuannya itu , burhanuddin menyimpulkan tren menunjukkan dukungan terhadap prabowo terlihat terus meningkat . dukungan kepada ganjar stagnan , sedangkan anies terlihat menurun . prabowo subianto","berdasarkan data temuannya itu ,  burhanuddin menyimpulkan tren menunjukkan dukungan terhadap prabowo terlihat terus meningkat .  dukungan kepada ganjar stagnan ,  sedangkan anies terlihat menurun .    prabowo subianto","['berdasarkan', 'data', 'temuannya', 'itu', ',', 'burhanuddin', 'menyimpulkan', 'tren', 'menunjukkan', 'dukungan', 'terhadap', 'prabowo', 'terlihat', 'terus', 'meningkat', '.', 'dukungan', 'kepada', 'ganjar', 'stagnan', ',', 'sedangkan', 'anies', 'terlihat', 'menurun', '.', 'prabowo', 'subianto']",Neutral,Neutral
