,Date,User,Tweet,Hashtags,Like,Retweet,Reply,text_clean,text_preprocessed,Result Prediction
4700,2023-01-01,tauberitamedia,Pungutan cukai baru itu telah direstui Presiden Joko Widodo (Jokowi) dengan tertuang dalam Peraturan Presiden (Perpres) Nomor 130 Tahun 2022.   https://t.co/9y6tg1gLUa,,0,0,0,pungutan cukai baru itu telah direstui presiden joko widodo jokowi dengan tertuang dalam peraturan presiden perpres nomor tahun,"['pungutan', 'cukai', 'direstui', 'presiden', 'joko', 'widodo', 'jokowi', 'tertuang', 'peraturan', 'presiden', 'perpr', 'nomor']",Positive
4701,2023-01-01,MedanSoepriono,"@JantunGPiisanG @NasDem @aniesbaswedan @ganjarpranowo Kalau  jadi Presiden Banjir Semarang akan mudah di atasi .

#Baznas untukn  kader partai dan ultah Partai . Ngehek banget ya",['Baznas'],0,0,0,kalau jadi presiden banjir semarang akan mudah di atasi untukn kader partai dan ultah partai ngehek banget ya,"['presiden', 'banjir', 'semarang', 'mudah', 'atasi', 'untukn', 'kader', 'partai', 'ultah', 'partai', 'ngehek', 'banget', 'ya']",Positive
4702,2023-01-01,budhihandoyo34,@ruhutsitompul Ngaca dulu Ruhut S sebelum Jokowi jadi Presiden dalam wawancara apa yg kamu katakan sekarang cari muka oiya jadi LAKI LAKI tuch punya harga diri LUDAH sendiri dijilat lagi jika tdk punya harga  diri mending kamu pakai daster saja,,14,0,1,mengaca dulu ruhut si sebelum jokowi jadi presiden dalam wawancara apa yang kamu katakan sekarang cari muka oiya jadi laki laki tuh punya harga diri ludah sendiri dijilat lagi jika tidak punya harga diri mending kamu pakai daster saja,"['mengaca', 'ruhut', 'si', 'jokowi', 'presiden', 'wawancara', 'cari', 'muka', 'oiya', 'laki', 'laki', 'tuh', 'harga', 'ludah', 'dijilat', 'harga', 'mend', 'pakai', 'daster']",Positive
4703,2023-01-01,Franky07133283,@04_zainal @Dinar97637046 Kelak Indonesia memiliki presiden yg berjubah bunglon... Itu jk dikehendaki. Naluri bunglon adakah untuk mengelabui.,,0,0,0,zainal kelak indonesia memiliki presiden yang berjubah bunglon itu jika dikehendaki naluri bunglon adakah untuk mengelabui,"['zainal', 'kelak', 'indonesia', 'memiliki', 'presiden', 'berjubah', 'bunglon', 'dikehendaki', 'naluri', 'bunglon', 'adakah', 'mengelabui']",Positive
4705,2023-01-01,LSHD0913,"Vinicius Jr dan presiden LaLiga Javier Tebas bentrok di medsos atas sikap LaLiga dalam menangani rasisme.

Penyerang itu menuduh LaLiga tidak melakukan apa-apa tentang penggemar rasis di pertandingan, setelah video menunjukkan para pendukung melemparkan benda ke arahnya. https://t.co/J2bWZ4BhVh",,0,0,0,vinicius jr dan presiden laliga javier tebas bentrok di medsos atas sikap laliga dalam menangani rasisme penyerang itu menuduh laliga tidak melakukan apaapa tentang penggemar rasis di pertandingan setelah video menunjukkan para pendukung melemparkan benda ke arahnya,"['viniciu', 'jr', 'presiden', 'laliga', 'javier', 'teba', 'bentrok', 'medso', 'sikap', 'laliga', 'menangani', 'rasism', 'penyerang', 'menuduh', 'laliga', 'apaapa', 'penggemar', 'rasi', 'pertandingan', 'video', 'pendukung', 'melemparkan', 'benda', 'arahnya']",Neutral
4706,2023-01-01,SuherlanElan9,@Dennysiregar7 Anies gagal jadi calon presiden 2024 aamiin YRA.,,0,0,0,anies gagal jadi calon presiden amin yra,"['ani', 'gagal', 'calon', 'presiden', 'amin', 'yra']",Neutral
4707,2023-01-01,nekopoi_indo,Daftar istri-istri bung karno - 9 istri presiden soekarno https://t.co/zVxJIjKO46 Nia Ramadhani Mirip #SiBiruBiru Hobi #PrankGBK,"['SiBiruBiru', 'PrankGBK']",0,0,0,daftar istriistri bung karno istri presiden soekarno nia ramadhani mirip hobi,"['daftar', 'istriistri', 'karno', 'istri', 'presiden', 'soekarno', 'nia', 'ramadhani', 'hobi']",Neutral
4708,2023-01-01,nashrullahHNI,@democrazymedia Kalau jadi presiden bisa banjir hutang,,1,0,0,kalau jadi presiden bisa banjir hutang,"['presiden', 'banjir', 'hutang']",Neutral
4709,2023-01-01,_oktorizal_,"Kayak gini mau dijadikan Presiden? GILA.!

.
@HelmiFelis_ https://t.co/FKYbPz7hsO",,2,0,0,kayak begini mau dijadikan presiden gila,"['kayak', 'dijadikan', 'presiden', 'gila']",Neutral
4710,2023-01-01,rgpbantulkab,Ganjar pemimpin kreatif pantas jadi presiden nanti #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah https://t.co/97gskZkzpi,"['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah']",0,0,0,ganjar pemimpin kreatif pantas jadi presiden nanti pranowo,"['ganjar', 'pemimpin', 'kreatif', 'presiden', 'pranowo']",Positive
4711,2023-01-01,WartaEkonomi,"Berdamai Meski Dulu Tak Setuju Erick Jadi Menteri BUMN, Adian Napitupulu: Disuruh Presiden! https://t.co/CgOubmBCed",,0,0,0,berdamai meski dulu tak setuju erick jadi menteri bumn adian napitupulu disuruh presiden,"['berdamai', 'setuju', 'erick', 'menteri', 'bumn', 'adian', 'napitupulu', 'disuruh', 'presiden']",Neutral
4712,2023-01-01,PresidenTuhan,Terkadang org yg kita anggap remeh justru diami nnti yg lebih jago dari kita. Makanya janki suka anggap remeh org :)),,0,0,0,terkadang orang yang kita anggap remeh justru diami nanti yang lebih jago dari kita makanya janki suka anggap remeh orang,"['terkadang', 'orang', 'anggap', 'remeh', 'diami', 'jago', 'janki', 'suka', 'anggap', 'remeh', 'orang']",Positive
4713,2023-01-01,_oktorizal_,"Kayak gini mau dijadikan Presiden? GILA.!

. https://t.co/vORmMPF1O9",,3,0,0,kayak begini mau dijadikan presiden gila,"['kayak', 'dijadikan', 'presiden', 'gila']",Neutral
4714,2023-01-01,hariankompas,"Jair Bolsonaro, presiden petahana yang kalah di pemilu, hengkang dari Brasil, dua hari jelang pelantikan presiden terpilih Lula. Langkah Bolsonaro dikritik karena menunjukkan sikap tidak legawa setelah kalah di pemilu.

https://t.co/gmtBaSoGKD

 #Internasional #AdadiKompas","['Internasional', 'AdadiKompas']",1,2,1,jair bolsonaro presiden petahana yang kalah di pemilu hengkang dari brasil dua hari jelang pelantikan presiden terpilih lula langkah bolsonaro dikritik karena menunjukkan sikap tidak legawa setelah kalah di pemilu,"['jair', 'bolsonaro', 'presiden', 'petahana', 'kalah', 'pemilu', 'hengkang', 'brasil', 'jelang', 'pelantikan', 'presiden', 'terpilih', 'lula', 'langkah', 'bolsonaro', 'dikritik', 'sikap', 'legawa', 'kalah', 'pemilu']",Neutral
4715,2023-01-01,hariscakty,"@Dorraemon_ Ya jelas malu lah, sudah terlanjur ""siap presiden"" eh malah gak jadi",,0,0,0,ya jelas malu lah sudah terlanjur siap presiden eh malah enggak jadi,"['ya', 'malu', 'terlanjur', 'presiden', 'eh']",Positive
4716,2023-01-01,khalidkarim,"Faham bagus.
Kau ingat orang save duit bawah tilam ke? https://t.co/LVqAFPNraz",,0,0,0,faham bagus kau ingat orang save duit bawah tilam ke,"['faham', 'bagu', 'kau', 'orang', 'save', 'duit', 'tilam']",Neutral
4717,2023-01-01,irsyadkhairan_,@undipmenfess 2024 presiden baru,,0,0,0,presiden baru,['presiden'],Positive
4718,2023-01-01,_oktorizal_,"@Wahyudi87677017 @HelmiFelis_ Kayak gini mau dijadikan Presiden? GILA.!

.",,0,0,0,kayak begini mau dijadikan presiden gila,"['kayak', 'dijadikan', 'presiden', 'gila']",Neutral
4719,2023-01-01,perusakuniverse,"Jadi Gubernur DKI Jakarta aja gak becus, apalagi presiden
#HTIFPIDukungAnies #AniesDidukungKHILAFAH #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #AniesDidukungKoruptor #AniesPendukungKhilafah https://t.co/xelMDzsGE4","['HTIFPIDukungAnies', 'AniesDidukungKHILAFAH', 'TenggelamkanAniesBaswedan', 'TenggelamkanPartaiNasdem', 'AniesDidukungKoruptor', 'AniesPendukungKhilafah']",0,0,0,jadi gubernur dki jakarta saja enggak becus apalagi presiden,"['gubernur', 'dki', 'jakarta', 'becu', 'presiden']",Neutral
4720,2023-01-01,Viralindo888,Ganjar Pranowo the next Presiden. Masyarakat dukung Ganjar Pranowo. #GanjarPilihanJokowi https://t.co/TpbOLI3CYV,['GanjarPilihanJokowi'],0,0,0,ganjar pranowo the next presiden masyarakat dukung ganjar pranowo,"['ganjar', 'pranowo', 'the', 'next', 'presiden', 'masyarakat', 'dukung', 'ganjar', 'pranowo']",Positive
4721,2023-01-01,teguh_hteguh2,"@musniumar Yg ke 16,segera ganti pemerintahan dg presiden baru yg lebih mumpuni dan punya karakter kuat utk melawan oligarki",,1,0,1,yang ke segera ganti pemerintahan dengan presiden baru yang lebih mumpuni dan punya karakter kuat untuk melawan oligarki,"['ganti', 'pemerintahan', 'presiden', 'mumpuni', 'karakt', 'kuat', 'melawan', 'oligarki']",Neutral
4722,2023-01-01,jpnncom,"Ahli Supranatural Ungkap 3 Ciri Presiden RI 2024, Ada yang Cengar-cengir #Presiden https://t.co/nn50T2Scwg",['Presiden'],1,1,0,ahli supranatural ungkap ciri presiden ri ada yang cengarcengir,"['ahli', 'supranatur', 'ciri', 'presiden', 'ri', 'cengarcengir']",Positive
4723,2023-01-01,JAYANKRI45,"@Mdy_Asmara1701 Klo lihat bobot bebet mending pilih puan, kakek nya mantan presiden RI, ibunya jg mantan presiden RI, daripada pilih keturunan Yaman yg gk bisa kerja dan tersangkut formula e",,0,0,1,asmara kalo lihat bobot bebet mending pilih puan kakek nya mantan presiden ri ibunya juga mantan presiden ri daripada pilih keturunan yaman yang enggak bisa kerja dan tersangkut formula e,"['asmara', 'kalo', 'lihat', 'bobot', 'bebet', 'mend', 'pilih', 'puan', 'kakek', 'nya', 'mantan', 'presiden', 'ri', 'ibunya', 'mantan', 'presiden', 'ri', 'pilih', 'keturunan', 'yaman', 'kerja', 'tersangkut', 'formula', 'e']",Neutral
4724,2023-01-01,RadarDolly,"Bingung sama kegiatan publik, presiden mengatakan ppkm sudah dicabut, eh di mall, pesawat dll malah disuruh pakai masker mulu.
Gmn tot",,0,0,0,bingung sama kegiatan publik presiden mengatakan ppkm sudah dicabut eh di mall pesawat dll malah disuruh pakai masker mulu bagaimana entot,"['bingung', 'kegiatan', 'publik', 'presiden', 'ppkm', 'dicabut', 'eh', 'mall', 'pesawat', 'dll', 'disuruh', 'pakai', 'masker', 'mulu', 'entot']",Neutral
4725,2023-01-01,AMusfaat,"@Bravehe76472750 @Mdy_Asmara1701 Elo tau sendiri lah gimana brengseknya suporter Indon. Tuh pagar pembatas gimana gak ambruk kalau diobok-obok ribuan manusia. Pagar istana presiden aja bisa ambruk kalau digituin. Untung cuma pagar, bukan dinding stadion yg roboh. Klu roboh, ta' sukurin tuh suporter pada mampus",,0,0,2,asmara lo tau sendiri lah bagaimana brengseknya suporter indon tuh pagar pembatas bagaimana enggak ambruk kalau diobokobok ribuan manusia pagar istana presiden saja bisa ambruk kalau dibegitukan untung cuma pagar bukan dinding stadion yang roboh kalau roboh ta sukurin tuh suporter pada mampus,"['asmara', 'lo', 'tau', 'brengseknya', 'suport', 'indon', 'tuh', 'pagar', 'pembata', 'ambruk', 'diobokobok', 'ribuan', 'manusia', 'pagar', 'istana', 'presiden', 'ambruk', 'dibegitukan', 'untung', 'pagar', 'dind', 'stadion', 'roboh', 'roboh', 'ta', 'sukurin', 'tuh', 'suport', 'mampu']",Neutral
4726,2023-01-01,hdxzb,Kalau orang Turki panggil PM kita Enver İbrahim kenapa kita tak panggil presiden diorang Rejab Taib Erdowan?,,0,0,0,kalau orang turki panggil pm kita enver brahim kenapa kita tak panggil presiden diorang rejab taib erdowan,"['orang', 'turki', 'panggil', 'pm', 'enver', 'brahim', 'panggil', 'presiden', 'diorang', 'rejab', 'taib', 'erdowan']",Neutral
4727,2023-01-01,AgussBartomioli,Presiden yang Pekerja Keras penuh prestasi  Pak  Ganjar memanang yang terbaik  https://t.co/7UFQcGms9H #GanjarHebat,['GanjarHebat'],0,0,0,presiden yang pekerja keras penuh prestasi pak ganjar memanang yang terbaik,"['presiden', 'pekerja', 'kera', 'penuh', 'prestasi', 'ganjar', 'memanang', 'terbaik']",Positive
4729,2023-01-01,bitchyprincessj,Ganjar Presiden pemersatu pembangunan Indonesia   Ganjar menjalankan amanat rakyat dengan nyata  https://t.co/tZ5JeMeJ06 #GanjarHebat,['GanjarHebat'],0,0,0,ganjar presiden pemersatu pembangunan indonesia ganjar menjalankan amanat rakyat dengan nyata,"['ganjar', 'presiden', 'pemersatu', 'pembangunan', 'indonesia', 'ganjar', 'menjalankan', 'amanat', 'rakyat', 'nyata']",Positive
4731,2023-01-01,nelayanganjar,"Komunitas nelayan pesisir Ganjar Pranowo sul-sel kabupaten Sinjai

Festival nelayan &amp; deklarasi presiden 2024

#ganjarmenang
#nelayanswjahterah
#ganjarpranowo
#presiden2024
#viralterbaru https://t.co/fAGxf2rEfY","['ganjarmenang', 'nelayanswjahterah', 'ganjarpranowo', 'presiden2024', 'viralterbaru']",0,0,0,komunitas nelayan pesisir ganjar pranowo sulsel kabupaten sinjai festival nelayan amp deklarasi presiden,"['komunita', 'nelayan', 'pesisir', 'ganjar', 'pranowo', 'sulsel', 'kabupaten', 'sinjai', 'festiv', 'nelayan', 'amp', 'deklarasi', 'presiden']",Positive
4735,2023-01-01,alexxdavi,Ganjar Presiden pemersatu pembangunan Indonesia   Ganjar menjalankan amanat rakyat dengan nyata  https://t.co/zi76Cam9d5 #GanjarHebat,['GanjarHebat'],0,0,0,ganjar presiden pemersatu pembangunan indonesia ganjar menjalankan amanat rakyat dengan nyata,"['ganjar', 'presiden', 'pemersatu', 'pembangunan', 'indonesia', 'ganjar', 'menjalankan', 'amanat', 'rakyat', 'nyata']",Positive
4737,2023-01-01,Menor_Do_Bosque,Pak  Ganjar terus membangun Indonesia semakin Maju   Ganjar Presiden Indonesia yang membanggakan  https://t.co/G0WkR6Obwy #GanjarHebat,['GanjarHebat'],0,0,0,pak ganjar terus membangun indonesia semakin maju ganjar presiden indonesia yang membanggakan,"['ganjar', 'membangun', 'indonesia', 'maju', 'ganjar', 'presiden', 'indonesia', 'membanggakan']",Positive
4738,2023-01-01,coldplayersmex,Mantap Pemerintah Sekarang  Pemerintah Presiden  Ganjar banyak kebijakan yang menyejahterakan rakyat  https://t.co/lsG0Mvhr6U #GanjarHebat,['GanjarHebat'],0,0,0,mantap pemerintah sekarang pemerintah presiden ganjar banyak kebijakan yang menyejahterakan rakyat,"['mantap', 'pemerintah', 'pemerintah', 'presiden', 'ganjar', 'kebijakan', 'menyejahterakan', 'rakyat']",Positive
4739,2023-01-01,AlexandraTecher,Ganjar Presiden pemersatu pembangunan Indonesia   Ganjar menjalankan amanat rakyat dengan nyata  https://t.co/LKS5nCPhy2 #GanjarHebat,['GanjarHebat'],0,0,0,ganjar presiden pemersatu pembangunan indonesia ganjar menjalankan amanat rakyat dengan nyata,"['ganjar', 'presiden', 'pemersatu', 'pembangunan', 'indonesia', 'ganjar', 'menjalankan', 'amanat', 'rakyat', 'nyata']",Positive
4741,2023-01-01,Hasbil_Lbs,"Surat Terbuka Saya Pribadi untuk Ketua @mprgoid dan Presiden @jokowi 🙏

PERPPU NOMOR 2 TAHUN 2022 PENYEBAB PRESIDEN HARUS MUNDUR!

#Perppu
#CiptaKerja 
#Omnibus https://t.co/aE6bzN9p55","['Perppu', 'CiptaKerja', 'Omnibus']",731,352,39,surat terbuka saya pribadi untuk ketua dan presiden perppu nomor tahun penyebab presiden harus mundur,"['surat', 'terbuka', 'pribadi', 'ketua', 'presiden', 'perppu', 'nomor', 'penyebab', 'presiden', 'mundur']",Positive
4743,2023-01-01,55Ademkurt55,Presiden yang Pekerja Keras penuh prestasi  Pak  Ganjar memanang yang terbaik #GanjarPresidenku https://t.co/QFsf5aUBYw #GanjarPresidenku,"['GanjarPresidenku', 'GanjarPresidenku']",0,0,0,presiden yang pekerja keras penuh prestasi pak ganjar memanang yang terbaik,"['presiden', 'pekerja', 'kera', 'penuh', 'prestasi', 'ganjar', 'memanang', 'terbaik']",Positive
4745,2023-01-01,alex456863,Ganjar tak kalah keren mah pokoknya  Rakyat Indonesia sangat bangga punya presiden  Ganjar  https://t.co/YWO5vIvaDs #GanjarHebat,['GanjarHebat'],0,0,0,ganjar tak kalah keren mah pokoknya rakyat indonesia sangat bangga punya presiden ganjar,"['ganjar', 'kalah', 'keren', 'mah', 'pokoknya', 'rakyat', 'indonesia', 'bangga', 'presiden', 'ganjar']",Neutral
4746,2023-01-01,aldemarpinoarc1,Bangga punya presiden seperti  Ganjar  Bersama  Ganjar masyarakat sejahtera  https://t.co/2cQOXeTfm7 #GanjarHebat,['GanjarHebat'],0,0,0,bangga punya presiden seperti ganjar bersama ganjar masyarakat sejahtera,"['bangga', 'presiden', 'ganjar', 'ganjar', 'masyarakat', 'sejahtera']",Positive
4749,2023-01-01,AlexiPlay,Rakyat bangga punya presiden  Ganjar  Presiden  Ganjar harapan masyarakat indonesia  https://t.co/ZFjtoteZGI #GanjarHebat,['GanjarHebat'],0,0,0,rakyat bangga punya presiden ganjar presiden ganjar harapan masyarakat indonesia,"['rakyat', 'bangga', 'presiden', 'ganjar', 'presiden', 'ganjar', 'harapan', 'masyarakat', 'indonesia']",Positive
4750,2023-01-01,alejand70905391,Presiden  Ganjar menjadikan Indonesia lebih baik dan maju  Kita bangga di pimpin Pak  Ganjar  https://t.co/fjfczlmKdJ #GanjarHebat,['GanjarHebat'],0,0,0,presiden ganjar menjadikan indonesia lebih baik dan maju kita bangga di pimpin pak ganjar,"['presiden', 'ganjar', 'menjadikan', 'indonesia', 'maju', 'bangga', 'pimpin', 'ganjar']",Positive
4759,2023-01-01,qqqA18,Presiden  Ganjar menjadikan Indonesia lebih baik dan maju  Kita bangga di pimpin Pak  Ganjar  https://t.co/S6cpbMZwWK #GanjarPresidenku,['GanjarPresidenku'],0,0,0,presiden ganjar menjadikan indonesia lebih baik dan maju kita bangga di pimpin pak ganjar,"['presiden', 'ganjar', 'menjadikan', 'indonesia', 'maju', 'bangga', 'pimpin', 'ganjar']",Positive
4760,2023-01-01,PiusLeza5,Itu mau dipromosikan jadi presiden? Gk cocok ah.. Cocoknya jadi presiden sumur resapan https://t.co/n3mVy0lUxV,,0,0,0,itu mau dipromosikan jadi presiden enggak cocok ah cocoknya jadi presiden sumur resapan,"['dipromosikan', 'presiden', 'cocok', 'ah', 'cocoknya', 'presiden', 'sumur', 'resapan']",Positive
4761,2023-01-01,shindy_aidha03,"Presiden Terbaik, Kalimantan Tengah padamu bapak https://t.co/I0HLyzksiT #PolrestabesMedan",['PolrestabesMedan'],0,0,0,presiden terbaik kalimantan tengah padamu bapak,"['presiden', 'terbaik', 'kalimantan', 'padamu']",Positive
4762,2023-01-01,_oktorizal_,"@HelmiFelis_ Kalian percaya kalo ada orang bilang ; ""ngaku2 pemimpin seiman"" mikirin Rakyat? 😅😅😅

Kalo ""ngaku2 pemimpin seiman"" karena ngebet pengen jadi Presiden malah masuk akal 🤷🏻‍♂️

Bani Yaman Oposan mikirin rakyat? Mana ada, apalagi yang udah jelas berdalih ""kelebihan bayar"" 😅😅😅",,1,1,0,kalian percaya kalo ada orang bilang mengaku pemimpin seiman memikirkan rakyat kalo mengaku pemimpin seiman karena ngebet pengin jadi presiden malah masuk akal bani yaman oposan memikirkan rakyat mana ada apalagi yang sudah jelas berdalih kelebihan bayar,"['percaya', 'kalo', 'orang', 'bilang', 'mengaku', 'pemimpin', 'seiman', 'memikirkan', 'rakyat', 'kalo', 'mengaku', 'pemimpin', 'seiman', 'ngebet', 'pengin', 'presiden', 'masuk', 'akal', 'bani', 'yaman', 'oposan', 'memikirkan', 'rakyat', 'berdalih', 'kelebihan', 'bayar']",Neutral
4763,2023-01-01,fizakimi16,Masyarakat Kalimantan Timur sangat berterima kasih kepada presiden atas pembangunan IKN Nusantara https://t.co/HUUcJ5Giwr #PolrestabesMedan,['PolrestabesMedan'],0,0,0,masyarakat kalimantan timur sangat berterima kasih kepada presiden atas pembangunan ikn nusantara,"['masyarakat', 'kalimantan', 'timur', 'berterima', 'kasih', 'presiden', 'pembangunan', 'ikn', 'nusantara']",Positive
4764,2023-01-01,ikmal58720762,Rakyat mendukung kebijakan Presiden https://t.co/tzGGf1a4Uo #PolrestabesMedan,['PolrestabesMedan'],0,0,0,rakyat mendukung kebijakan presiden,"['rakyat', 'mendukung', 'kebijakan', 'presiden']",Positive
4765,2023-01-01,farhan50kiki,indonesia makmur pak presiden tetap semangat https://t.co/0ZXnD8sgMa #PolrestabesMedan,['PolrestabesMedan'],0,0,0,indonesia makmur pak presiden tetap semangat,"['indonesia', 'makmur', 'presiden', 'semangat']",Positive
4766,2023-01-01,MuhdAlip15,Keberhasilan Presiden Jokowi Membangun Infrastruktur Indonesia https://t.co/6TJGOLvcZp #JokowiHebat Polresta Balam,['JokowiHebat'],0,0,0,keberhasilan presiden jokowi membangun infrastruktur indonesia polresta balam,"['keberhasilan', 'presiden', 'jokowi', 'membangun', 'infrastruktur', 'indonesia', 'polresta', 'balam']",Positive
4767,2023-01-01,Junaediadam212,@Relawananies Iya saya percaya dengan pak Anies orang yang tepat untuk memimpin indonesia di Tahun 2924. Hidup calon presiden 2924 😁😁😅😅,,8,0,1,iya saya percaya dengan pak anies orang yang tepat untuk memimpin indonesia di tahun hidup calon presiden,"['iya', 'percaya', 'ani', 'orang', 'memimpin', 'indonesia', 'hidup', 'calon', 'presiden']",Positive
4768,2023-01-01,sexygril2010,Jokowi Presiden terbaik yang selalu mementingkan memprioritaskan kemajuan rakyat indonesia https ##JokowiHebat Polrestabes Medan Luar Biasa,['JokowiHebat'],0,0,0,jokowi presiden terbaik yang selalu mementingkan memprioritaskan kemajuan rakyat indonesia polrestabes medan luar biasa,"['jokowi', 'presiden', 'terbaik', 'mementingkan', 'memprioritaskan', 'kemajuan', 'rakyat', 'indonesia', 'polrestab', 'medan']",Positive
4769,2023-01-01,ganjar_jbi,Warga Lampung doa bersama untuk Ganjar presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/0A51DxeF4q,"['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,0,warga lampung doa bersama untuk ganjar presiden pranowo,"['warga', 'lampung', 'doa', 'ganjar', 'presiden', 'pranowo']",Positive
