,tweet,text_clean,text_preprocessed,sentiment
1323,@idextratime Wkwkwk kena kartu merah nyebrang sini ke arsenal bro sama2 ibukota tercinta,wkwkwk kena kartu merah nyebrang sini ke arsenal bro sama ibukota tercinta,"['wkwkwk', 'kena', 'kartu', 'merah', 'nyebrang', 'sini', 'ke', 'arsenal', 'bro', 'sama', 'ibukota', 'tercinta']",Neutral
1324,@ch_chotimah2 @jokowi @NasDem Pak Anies andai jadi Presiden berikutnya tentu mau gak mau dukung IKN karena UU Ibukota palagi orang2 kaya di sekitar dia pasti berminat dgn project IKN. Pak Anies hanya berandai Jakarta jadi ibukota lebih baik ketimbang IKN diadakan,chotimah   pak anies andai jadi presiden berikutnya tentu mau gak mau dukung ikn karena uu ibukota palagi orang kaya di sekitar dia pasti berminat dgn project ikn pak anies hanya berandai jakarta jadi ibukota lebih baik ketimbang ikn diadakan,"['chotimah', 'pak', 'anies', 'andai', 'jadi', 'presiden', 'berikutnya', 'tentu', 'mau', 'enggak', 'mau', 'dukung', 'ikn', 'karena', 'lu', 'ibukota', 'palagi', 'orang', 'kayak', 'di', 'sekitar', 'dia', 'pasti', 'berminat', 'dengan', 'project', 'ikn', 'pak', 'anies', 'hanya', 'berandai', 'jakarta', 'jadi', 'ibukota', 'lebih', 'baik', 'ketimbang', 'ikn', 'diadakan']",Negative
1325,ibukota jabar kapan nih mrt nya hehehehe,ibukota jabar kapan nih mrt nya hehehehe,"['ibukota', 'jabar', 'kapan', 'nih', 'mrt', 'nya', 'hehehehe']",Negative
1326,@chamberIake Ada aje kelakuan kantor ibukota,ada aje kelakuan kantor ibukota,"['ada', 'saja', 'kelakuan', 'kantor', 'ibukota']",Negative
1327,"@outer_cosmo ️️ ️️
️️ ️️

AD, 1989, sesama penghuni ibukota. Ngga ada arti penting, hanya sekedar kota dengan seribu cerita setiap harinya.

️️ ️️
️",cosmo ️️ ️️ ️️ ️️  ad  sesama penghuni ibukota ngga ada arti penting hanya sekedar kota dengan seribu cerita setiap harinya  ️️ ️️ ️,"['cosmo', '️️', '️️', '️️', '️️', 'ada', 'sesama', 'penghuni', 'ibukota', 'enggak', 'ada', 'arti', 'penting', 'hanya', 'sekedar', 'kota', 'dengan', 'seribu', 'cerita', 'setiap', 'harinya', '️️', '️️', '️']",Negative
1328,we ni beneran kek cowo ibukota yg demen nongskuy. yg feeds instagramnya super rapi dan estetik.,we ni beneran kek cowo ibukota yg demen nongskuy yg feeds instagramnya super rapi dan estetik,"['we', 'nih', 'benaran', 'kayak', 'cowok', 'ibukota', 'yang', 'demen', 'nongskuy', 'yang', 'feeds', 'instagramnya', 'super', 'rapi', 'dan', 'estetik']",Negative
1329,"@RumbakaTama @novykayra @BBCIndonesia Lah, ya penting lah
Hemat mobilisasi. Selama ini di indo provinsi paling maju mana? Yg pling dekat ibukota lah. Betul mmg kebijakan lebih penting. Tp dr segi letak geografis jg mendukung kebijakan yg d buat. Lo lihat lah lampu malam dr satelit makin ke timur makin redup",lah ya penting lah hemat mobilisasi selama ini di indo provinsi paling maju mana yg pling dekat ibukota lah betul mmg kebijakan lebih penting tp dr segi letak geografis jg mendukung kebijakan yg d buat lo lihat lah lampu malam dr satelit makin ke timur makin redup,"['lah', 'ya', 'penting', 'lah', 'hemat', 'mobilisasi', 'selama', 'ini', 'di', 'indonesia', 'provinsi', 'paling', 'maju', 'mana', 'yang', 'paling', 'dekat', 'ibukota', 'lah', 'betul', 'memang', 'kebijakan', 'lebih', 'penting', 'tapi', 'dari', 'segi', 'letak', 'geografis', 'juga', 'mendukung', 'kebijakan', 'yang', 'di', 'buat', 'lo', 'lihat', 'lah', 'lampu', 'malam', 'dari', 'satelit', 'makin', 'ke', 'timur', 'makin', 'redup']",Negative
1330,@nklshryw @ryanabimanyu Multiple selebriti dan selebgram kenamaan ibukota deh😂,multiple selebriti dan selebgram kenamaan ibukota deh😂,"['multiple', 'selebriti', 'dan', 'selebgram', 'kenamaan', 'ibukota', 'deh facewithtearsofjoy ']",Positive
1331,"Hasil revolusi mental?
Ini trjadi bukan di kota besar yg jauh dr ibukota. Di kota lain apa blom ketauan?",hasil revolusi mental ini trjadi bukan di kota besar yg jauh dr ibukota di kota lain apa blom ketauan,"['hasil', 'revolusi', 'mental', 'ini', 'terjadi', 'bukan', 'di', 'kota', 'besar', 'yang', 'jauh', 'dari', 'ibukota', 'di', 'kota', 'lain', 'apa', 'belum', 'ketahuan']",Neutral
1332,"Mau plesiran deket-deket saja di sekitar Ungaran?
Yuk kita spill tempat piknik di Ibukota Kabupaten Semarang ini dan sekitarnya
1. Curug Lawe Benowo Kalisidi (CLBK) Ungaran Barat, Slide 2
2. The Fountain Waterpark Ungaran Barat, Slide 3
3. Watu Gunung Lerep Ungaran Barat, Slide 4 https://t.co/XuCtVGk75V",mau plesiran deketdeket saja di sekitar ungaran yuk kita spill tempat piknik di ibukota kabupaten semarang ini dan sekitarnya  curug lawe benowo kalisidi clbk ungaran barat slide   the fountain waterpark ungaran barat slide   watu gunung lerep ungaran barat slide,"['mau', 'plesiran', 'deketdeket', 'saja', 'di', 'sekitar', 'ungaran', 'yuk', 'kita', 'spil', 'tempat', 'piknik', 'di', 'ibukota', 'kabupaten', 'semarang', 'ini', 'dan', 'sekitarnya', 'curug', 'lawe', 'benowo', 'kalisidi', 'clbk', 'ungaran', 'barat', 'slide', 'the', 'fountain', 'waterpark', 'ungaran', 'barat', 'slide', 'watu', 'gunung', 'lerep', 'ungaran', 'barat', 'slide']",Neutral
1333,Program dia tuh terlalu muluk muluk menurutku. Dia kayak gak paham kalau indonesia yang seluas ini punya keadaan yang sangat beragam. Dipikirnya satu indonesia kayak ibukota semua.,program dia tuh terlalu muluk muluk menurutku dia kayak gak paham kalau indonesia yang seluas ini punya keadaan yang sangat beragam dipikirnya satu indonesia kayak ibukota semua,"['program', 'dia', 'tuh', 'terlalu', 'muluk', 'muluk', 'menurutku', 'dia', 'kayak', 'enggak', 'paham', 'kalau', 'indonesia', 'yang', 'seluas', 'ini', 'punya', 'keadaan', 'yang', 'sangat', 'beragam', 'dipikirnya', 'satu', 'indonesia', 'kayak', 'ibukota', 'semua']",Negative
1334,"Versi Ibukota provinsi:

City I dislike: Banda Aceh
Cities I think is overrated: Bandung
Cities I like: Surabaya, Semarang, yogyakarta
City I love: Jakarta
City I would like to live in: Denpasar 
Cities I want to visit: Medan, Padang, Makassar, Ambon, Jayapura",versi ibukota provinsi  city i dislike banda aceh cities i think is overrated bandung cities i like surabaya semarang yogyakarta city i love jakarta city i would like to live in denpasar  cities i want to visit medan padang makassar ambon jayapura,"['versi', 'ibukota', 'provinsi', 'city', 'i', 'dislike', 'banda', 'aceh', 'cities', 'i', 'think', 'is', 'overrated', 'bandung', 'cities', 'i', 'like', 'surabaya', 'semarang', 'yogyakarta', 'city', 'i', 'love', 'jakarta', 'city', 'i', 'would', 'like', 'tapi', 'live', 'ini', 'denpasar', 'cities', 'i', 'want', 'tapi', 'visit', 'medan', 'padang', 'makassar', 'ambon', 'jayapura']",Neutral
1335,"MULTI FR24 CIRCLING ALERT : At time Fri Jan 13 10:47:13 2023 #BTK6885 was likely to be circling at FL91  
 near Daerah Khusus Ibukota Jakarta, Indonesia #AvGeek #ADSB https://t.co/JssjPc0Z7d https://t.co/hgq0c0HuVY",multi fr circling ale at time fri jan     was likely to be circling at fl    near daerah khusus ibukota jakarta indonesia,"['multi', 'fr', 'circling', 'ale', 'at', 'time', 'fri', 'jangan', 'was', 'likely', 'tapi', 'be', 'circling', 'at', 'fl', 'near', 'daerah', 'khusus', 'ibukota', 'jakarta', 'indonesia']",Negative
1336,Juga pernah sebagai ibukota Provinsi Soenda Ketjil.,juga pernah sebagai ibukota provinsi soenda ketjil,"['juga', 'pernah', 'sebagai', 'ibukota', 'provinsi', 'soenda', 'ketjil']",Positive
1337,"ᅠ
ᅠ
Yoy
Bukan anak orang kaya, bukan juga anak seorang superstar apalagi pejabat. Tidak punya kedudukan tinggi, hanya gadis desa yang sedang mengadu nasib di Ibukota. Bolehkah kita berteman?
 ᅠ
ᅠ
ᅠ https://t.co/SizQ4z2iNJ",ᅠ ᅠ yoy bukan anak orang kaya bukan juga anak seorang superstar apalagi pejabat tidak punya kedudukan tinggi hanya gadis desa yang sedang mengadu nasib di ibukota bolehkah kita berteman  ᅠ ᅠ ᅠ,"['ᅠ', 'ᅠ', 'yoy', 'bukan', 'anak', 'orang', 'kayak', 'bukan', 'juga', 'anak', 'seorang', 'superstar', 'apalagi', 'pejabat', 'tidak', 'punya', 'kedudukan', 'tinggi', 'hanya', 'gadis', 'desa', 'yang', 'sedang', 'mengadu', 'nasib', 'di', 'ibukota', 'bolehkah', 'kita', 'berteman', 'ᅠ', 'ᅠ', 'ᅠ']",Negative
1338,"ᅠ
ᅠ
Bukan anak O rang kaya, bukan juga anak seorang superstar apalagi pejabat. Tidak punya kedudukan tinggi, hanya gadis desa yang sedang mengadu nasib di Ibukota. Bolehkah kita berteman?
 ᅠ
ᅠ
ᅠ https://t.co/rEqFr2UhPJ",ᅠ ᅠ bukan anak o rang kaya bukan juga anak seorang superstar apalagi pejabat tidak punya kedudukan tinggi hanya gadis desa yang sedang mengadu nasib di ibukota bolehkah kita berteman  ᅠ ᅠ ᅠ,"['ᅠ', 'ᅠ', 'bukan', 'anak', 'o', 'rang', 'kayak', 'bukan', 'juga', 'anak', 'seorang', 'superstar', 'apalagi', 'pejabat', 'tidak', 'punya', 'kedudukan', 'tinggi', 'hanya', 'gadis', 'desa', 'yang', 'sedang', 'mengadu', 'nasib', 'di', 'ibukota', 'bolehkah', 'kita', 'berteman', 'ᅠ', 'ᅠ', 'ᅠ']",Negative
1339,@XiaomiIndonesia Langit senja ibukota https://t.co/2QJAc9jSVJ,langit senja ibukota,"['langit', 'senja', 'ibukota']",Neutral
1340,"Di pertengahan menuju 2014, terjadi pesta demokrasi di Ibukota DKI Jakarta, pemilihan Gubernur akan dilaksanakan pada tahun 2012. #RelaBerkorban",di pertengahan menuju  terjadi pesta demokrasi di ibukota dki jakarta pemilihan gubernur akan dilaksanakan pada tahun,"['di', 'pertengahan', 'menuju', 'terjadi', 'pesta', 'demokrasi', 'di', 'ibukota', 'dki', 'jakarta', 'pemilihan', 'gubernur', 'akan', 'dilaksanakan', 'pada', 'tahun']",Neutral
1341,"@wayyuenw Vibe ibukota bgt, kayak di tipi tipi.",vibe ibukota bgt kayak di tipi tipi,"['vibe', 'ibukota', 'banget', 'kayak', 'di', 'tipi', 'tipi']",Negative
1342,@mistyblessed sei jamet ibukota.,sei jamet ibukota,"['sei', 'jamet', 'ibukota']",Neutral
1343,"@BisKota_ SDM sampah kualitas rendahan ya begini. 

Maaf kalo ucapan gw terkesan jahat, tapi SDM-SDM seperti ini yang kualitasnya terlalu rendah mending di blacklist dri ibukota atau kawasan masyarakat lainnya, diasingkan saja ke tempat lain yang jauh dri populasi manusia lain.",sdm sampah kualitas rendahan ya begini   maaf kalo ucapan gw terkesan jahat tapi sdmsdm seperti ini yang kualitasnya terlalu rendah mending di blacklist dri ibukota atau kawasan masyarakat lainnya diasingkan saja ke tempat lain yang jauh dri populasi manusia lain,"['sdm', 'sampah', 'kualitas', 'rendahan', 'ya', 'begini', 'maaf', 'kalo', 'ucapan', 'gue', 'terkesan', 'jahat', 'tapi', 'sdmsdm', 'seperti', 'ini', 'yang', 'kualitasnya', 'terlalu', 'rendah', 'mending', 'di', 'blacklist', 'dari', 'ibukota', 'atau', 'kawasan', 'masyarakat', 'lainnya', 'diasingkan', 'saja', 'ke', 'tempat', 'lain', 'yang', 'jauh', 'dari', 'populasi', 'manusia', 'lain']",Negative
1344,"@sir_willsant Gue nikah di ibukota Coy, ngundang Lu juga yakin pasti ga bakalan bisa datang 😅🤪 semogalah kita bisa kumpul di kondangannya Mr. Feather 😉",willsant gue nikah di ibukota coy ngundang lu juga yakin pasti ga bakalan bisa datang 😅🤪 semogalah kita bisa kumpul di kondangannya mr feather 😉,"['willsant', 'gue', 'nikah', 'di', 'ibukota', 'coy', 'ngundang', 'lu', 'juga', 'yakin', 'pasti', 'enggak', 'bakalan', 'bisa', 'datang', ' grinningfacewithsweat  zanyface ', 'semogalah', 'kita', 'bisa', 'kumpul', 'di', 'kondangannya', 'mr', 'feather', ' winkingface ']",Positive
1345,"@icit_ Iya, 😅 wfa atau wfs jg, kalo ditaro di kantor yg jauh dari mana2 ya gimana, kalo di ibukota aja sih ya pasti seneng 😅",iya 😅 wfa atau wfs jg kalo ditaro di kantor yg jauh dari mana ya gimana kalo di ibukota aja sih ya pasti seneng 😅,"['iya', ' grinningfacewithsweat ', 'wfa', 'atau', 'wfs', 'juga', 'kalo', 'ditaro', 'di', 'kantor', 'yang', 'jauh', 'dari', 'mana', 'ya', 'bagaimana', 'kalo', 'di', 'ibukota', 'saja', 'sih', 'ya', 'pasti', 'senang', ' grinningfacewithsweat ']",Negative
1346,"Akta kepemilikan dan buku bank milik putri dan putra Min Aung Hlaing ditemukan di rumah Tun Min Latt, 53, ketika dia ditangkap di ibukota Thailand September lalu bersama dengan tiga warga negara Thailand atas tuduhan konspirasi untuk perdagangan narkoba dan pencucian uang. (2)",akta kepemilikan dan buku bank milik putri dan putra min aung hlaing ditemukan di rumah tun min latt  ketika dia ditangkap di ibukota thailand september lalu bersama dengan tiga warga negara thailand atas tuduhan konspirasi untuk perdagangan narkoba dan pencucian uang,"['akta', 'kepemilikan', 'dan', 'buku', 'bank', 'milik', 'putri', 'dan', 'putra', 'min', 'aung', 'hlaing', 'ditemukan', 'di', 'rumah', 'tun', 'min', 'lat', 'ketika', 'dia', 'ditangkap', 'di', 'ibukota', 'thailand', 'september', 'lalu', 'bersama', 'dengan', 'tiga', 'warga', 'negara', 'thailand', 'atas', 'tuduhan', 'konspirasi', 'untuk', 'perdagangan', 'narkoba', 'dan', 'pencucian', 'uang']",Neutral
1347,@marimar_auww @BaseAnakFK Sejomplang itu dok ya daerah biasa dengan ibukota :'(,auww  sejomplang itu dok ya daerah biasa dengan ibukota,"['auw', 'sejomplang', 'itu', 'dok', 'ya', 'daerah', 'biasa', 'dengan', 'ibukota']",Negative
1348,"@inboundandhot Fasiskan masih lumayan gede pengaruhnya di Ibukota Italia, kemungkinan dari Roma itu fighters 😂",fasiskan masih lumayan gede pengaruhnya di ibukota italia kemungkinan dari roma itu fighters 😂,"['fasiskan', 'masih', 'lumayan', 'gede', 'pengaruhnya', 'di', 'ibukota', 'italia', 'kemungkinan', 'dari', 'roma', 'itu', 'fighters', ' facewithtearsofjoy ']",Positive
1349,"@icit_ Staf fungsional rasanya dirolling ke kantor2 cabang gitu deh, ga stay cuma kerja di ibukota aja",staf fungsional rasanya dirolling ke kantor cabang gitu deh ga stay cuma kerja di ibukota aja,"['staf', 'fungsional', 'rasanya', 'dirolling', 'ke', 'kantor', 'cabang', 'begitu', 'deh', 'enggak', 'stay', 'cuma', 'kerja', 'di', 'ibukota', 'saja']",Negative
1350,"@thecilacul @BaseAnakFK Untuk yg bagian kembali ke daerah asal plus minus ya, plusnya plg gak kerja di daerah asal kan udah kenal sm daerahnya, minusnya mgkn scr pendapatan yg ga sebesar daerah2 lain yg lebih maju misal di ibukota",untuk yg bagian kembali ke daerah asal plus minus ya plusnya plg gak kerja di daerah asal kan udah kenal sm daerahnya minusnya mgkn scr pendapatan yg ga sebesar daerah lain yg lebih maju misal di ibukota,"['untuk', 'yang', 'bagian', 'kembali', 'ke', 'daerah', 'asal', 'plus', 'minus', 'ya', 'plusnya', 'pulang', 'enggak', 'kerja', 'di', 'daerah', 'asal', 'kan', 'sudah', 'kenal', 'sama', 'daerahnya', 'minusnya', 'mungkin', 'secara', 'pendapatan', 'yang', 'enggak', 'sebesar', 'daerah', 'lain', 'yang', 'lebih', 'maju', 'misal', 'di', 'ibukota']",Negative
1351,@biimosaurus Makasiiih wanitaaa ibukota,makasiiih wanitaaa ibukota,"['makasiiih', 'wanita', 'ibukota']",Negative
1352,"@musniumar sepertinya kasus FORMULA E sdh tak pny peluang!
coba2 yg ini!
padahal 2020, KPK kemana aja selama ini?
trus, ada partai yg getol cari2 kesalahan, partai seputaran ibukota PSI, mosok yg begini terlewatkan?
wong soal patung bambu, dana pulpen (klo ga salah) diubek2?",sepertinya kasus formula e sdh tak pny peluang coba yg ini padahal  kpk kemana aja selama ini trus ada partai yg getol cari kesalahan partai seputaran ibukota psi mosok yg begini terlewatkan wong soal patung bambu dana pulpen klo ga salah diubek,"['sepertinya', 'kasus', 'formula', 'e', 'sudah', 'tak', 'punya', 'peluang', 'coba', 'yang', 'ini', 'padahal', 'kpk', 'kemana', 'saja', 'selama', 'ini', 'terus', 'ada', 'partai', 'yang', 'getol', 'cari', 'kesalahan', 'partai', 'seputaran', 'ibukota', 'psi', 'mosok', 'yang', 'begini', 'terlewatkan', 'wong', 'soal', 'patung', 'bambu', 'dana', 'pulpen', 'kalo', 'enggak', 'salah', 'diubek']",Negative
1353,@yhellsbells @ghiblimaxxxed Ibukota penuh putih putih,ibukota penuh putih putih,"['ibukota', 'penuh', 'putih', 'putih']",Positive
1354,IKN bertujuan mengurai kemacetan ibukota saat ini dan membuat pembangunan yang lebih merata https://t.co/G1ZrFAmyMe,ikn bertujuan mengurai kemacetan ibukota saat ini dan membuat pembangunan yang lebih merata,"['ikn', 'bertujuan', 'mengurai', 'kemacetan', 'ibukota', 'saat', 'ini', 'dan', 'membuat', 'pembangunan', 'yang', 'lebih', 'merata']",Negative
1355,@Pugsemmulyano Bersiap mutasi ke ibukota baru,bersiap mutasi ke ibukota baru,"['bersiap', 'mutasi', 'ke', 'ibukota', 'baru']",Neutral
1356,@radenrauf Senja di ibukota https://t.co/CybTOEeEtA,senja di ibukota,"['senja', 'di', 'ibukota']",Neutral
1357,"@Outstandjing Sebelum pindah ke Denpasar, ibukota Bali adalah Singaraja. Jd walaupun skrg jd kabupaten, masih ada 'rasa' ibukota nya lah.",sebelum pindah ke denpasar ibukota bali adalah singaraja jd walaupun skrg jd kabupaten masih ada rasa ibukota nya lah,"['sebelum', 'pindah', 'ke', 'denpasar', 'ibukota', 'bali', 'adalah', 'singaraja', 'jadi', 'walaupun', 'sekarang', 'jadi', 'kabupaten', 'masih', 'ada', 'rasa', 'ibukota', 'nya', 'lah']",Negative
1358,"ㅤ
untuk bersenang-senang di salah satu tempat termahal di ibukota ini.

     Fakta tersebut bertentangan apabila yang menjadi subjek adalah masyarakat golongan ekonomi kelas atas. 
ㅤ",ㅤ untuk bersenangsenang di salah satu tempat termahal di ibukota ini       fakta tersebut bertentangan apabila yang menjadi subjek adalah masyarakat golongan ekonomi kelas atas  ㅤ,"['ㅤ', 'untuk', 'bersenangsenang', 'di', 'salah', 'satu', 'tempat', 'termahal', 'di', 'ibukota', 'ini', 'fakta', 'tersebut', 'bertentangan', 'apabila', 'yang', 'menjadi', 'subjek', 'adalah', 'masyarakat', 'golongan', 'ekonomi', 'kelas', 'atas', 'ㅤ']",Positive
1359,"@worksfess Nder, aku 26 tahun, kerja juga di ibukota, punya suami, tabungan juga ga banyakkk pdhl gaji diatas UMR karena tanggungan banyak wkwkwk tapi selama cukup, aku dan suami enjoy ajasihhh kayak gausah dipusingin banget yang penting cukup. Mangats ya nder",nder aku  tahun kerja juga di ibukota punya suami tabungan juga ga banyakkk pdhl gaji diatas umr karena tanggungan banyak wkwkwk tapi selama cukup aku dan suami enjoy ajasihhh kayak gausah dipusingin banget yang penting cukup mangats ya nder,"['nder', 'aku', 'tahun', 'kerja', 'juga', 'di', 'ibukota', 'punya', 'suami', 'tabungan', 'juga', 'enggak', 'banyak', 'padahal', 'gaji', 'diatas', 'umr', 'karena', 'tanggungan', 'banyak', 'wkwkwk', 'tapi', 'selama', 'cukup', 'aku', 'dan', 'suami', 'enjoy', 'ajasih', 'kayak', 'enggak usah', 'dipusingin', 'banget', 'yang', 'penting', 'cukup', 'mangats', 'ya', 'nder']",Positive
1360,"Anies gak bisa jadi Pemimpin, Ibukota saja Hancur
https://t.co/nFvqPGLs60 #KagagalanAniesituNyata Kepulauan Riau",anies gak bisa jadi pemimpin ibukota saja hancur   kepulauan riau,"['anies', 'enggak', 'bisa', 'jadi', 'pemimpin', 'ibukota', 'saja', 'hancur', 'kepulauan', 'riau']",Negative
1361,"@SimanjuntakElly Sama tempatku. Baru di rezim ini perjalanan ke ibukota propinsi bisa santai2, sblmnya,  minta ampun.",sama tempatku baru di rezim ini perjalanan ke ibukota propinsi bisa santai sblmnya  minta ampun,"['sama', 'tempatku', 'baru', 'di', 'rezim', 'ini', 'perjalanan', 'ke', 'ibukota', 'propinsi', 'bisa', 'santai', 'sebelumnya', 'meminta', 'ampun']",Negative
1362,@xximajinasi @fajar17 artis kabupaten &gt; artis ibukota,artis kabupaten gt artis ibukota,"['artis', 'kabupaten', 'begitu', 'artis', 'ibukota']",Neutral
1363,@Sigmahalim @Jaga_indonesia1 @tatakujiyati Pasti gegara gak pernah injak Ibukota. Kasihan banget saking kere. Pemalas sih mana bisa dpt duit klo gitu drun. Gak kasihan anak bini drun klo malas,indonesia  pasti gegara gak pernah injak ibukota kasihan banget saking kere pemalas sih mana bisa dpt duit klo gitu drun gak kasihan anak bini drun klo malas,"['indonesia', 'pasti', 'gegara', 'enggak', 'pernah', 'injak', 'ibukota', 'kasihan', 'banget', 'saking', 'kere', 'pemalas', 'sih', 'mana', 'bisa', 'dapat', 'duit', 'kalo', 'begitu', 'drun', 'enggak', 'kasihan', 'anak', 'bini', 'drun', 'kalo', 'malas']",Negative
1364,"Pemerintah mempercepat pembangunan ibukota Nusantara dikuartal pertama 2023
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/8FLWPwCiNd",pemerintah mempercepat pembangunan ibukota nusantara dikuartal pertama,"['pemerintah', 'mempercepat', 'pembangunan', 'ibukota', 'nusantara', 'dikuartal', 'pertama']",Neutral
